"Spieler","Marktpreis","Datum"
Thomas Müller,39765346,2020-02-17 01:00:00
Thomas Müller,39966966,2020-02-18 01:00:00
Thomas Müller,40135571,2020-02-19 12:12:00
Thomas Müller,40294360,2020-02-20 00:20:00
Thomas Müller,40412608,2020-02-21 01:00:00
Thomas Müller,40530541,2020-02-22 01:00:00
Thomas Müller,40573439,2020-02-23 01:00:00
Thomas Müller,40619968,2020-02-24 01:00:00
Thomas Müller,40691353,2020-02-25 01:00:00
Thomas Müller,40744811,2020-02-26 01:00:00
Thomas Müller,40807532,2020-02-27 01:00:00
Thomas Müller,40945211,2020-02-28 01:00:00
Thomas Müller,41047669,2020-02-29 01:00:00
Thomas Müller,41180754,2020-03-01 18:21:00
Thomas Müller,41309802,2020-03-02 13:18:00
Thomas Müller,41428094,2020-03-03 21:25:00
Thomas Müller,41544337,2020-03-04 09:47:00
Thomas Müller,41675724,2020-03-05 00:46:00
Thomas Müller,41750649,2020-03-06 19:10:00
Thomas Müller,41826230,2020-03-07 20:22:00
Thomas Müller,41909662,2020-03-08 14:38:00
Thomas Müller,42010468,2020-03-09 00:27:00
Thomas Pledl,500000,2020-01-23 01:00:00
Thomas Pledl,500000,2020-01-24 01:00:00
Thomas Pledl,500000,2020-01-25 01:00:00
Thomas Pledl,500000,2020-01-26 01:00:00
Thomas Pledl,500000,2020-01-27 01:00:00
Thomas Pledl,500000,2020-01-28 01:00:00
Thomas Pledl,500000,2020-01-29 01:00:00
Thomas Pledl,500000,2020-01-30 01:00:00
Thomas Pledl,500000,2020-01-31 01:00:00
Thomas Pledl,500000,2020-02-01 01:00:00
Thomas Pledl,500000,2020-02-02 01:00:00
Thomas Pledl,500000,2020-02-03 01:00:00
Thomas Pledl,500000,2020-02-04 01:00:00
Thomas Pledl,500000,2020-02-05 19:00:00
Thomas Pledl,500000,2020-02-06 01:00:00
Thomas Pledl,500000,2020-02-07 01:00:00
Thomas Pledl,500000,2020-02-08 01:00:00
Thomas Pledl,500000,2020-02-09 01:00:00
Thomas Pledl,500000,2020-02-10 01:00:00
Thomas Pledl,500000,2020-02-11 01:00:00
Thomas Pledl,500000,2020-02-12 01:00:00
Thomas Pledl,500000,2020-02-13 01:00:00
Thomas Pledl,500000,2020-02-14 01:00:00
Thomas Pledl,500000,2020-02-15 01:00:00
Thomas Pledl,500000,2020-02-16 01:00:00
Thomas Pledl,500000,2020-02-17 01:00:00
Thomas Pledl,500000,2020-02-18 01:00:00
Thomas Pledl,500000,2020-02-19 12:12:00
Thomas Pledl,500000,2020-02-20 00:20:00
Thomas Pledl,500000,2020-02-21 01:00:00
Thomas Pledl,500000,2020-02-22 01:00:00
Thomas Pledl,500000,2020-02-23 01:00:00
Thomas Pledl,500000,2020-02-24 01:00:00
Thomas Pledl,500000,2020-02-25 01:00:00
Thomas Pledl,500000,2020-02-26 01:00:00
Thomas Pledl,500000,2020-02-27 01:00:00
Thomas Pledl,500000,2020-02-28 01:00:00
Thomas Pledl,500000,2020-02-29 01:00:00
Thomas Pledl,500000,2020-03-01 18:21:00
Thomas Pledl,500000,2020-03-02 13:18:00
Thomas Pledl,500000,2020-03-03 21:25:00
Thomas Pledl,500000,2020-03-04 09:47:00
Thomas Pledl,500000,2020-03-05 00:46:00
Thomas Pledl,500000,2020-03-06 19:10:00
Thomas Pledl,500000,2020-03-07 20:22:00
Thomas Pledl,500000,2020-03-08 14:38:00
Thomas Pledl,500000,2020-03-09 00:27:00
Thorgan Hazard,39806638,2020-01-23 01:00:00
Thorgan Hazard,39919972,2020-01-24 01:00:00
Thorgan Hazard,40027867,2020-01-25 01:00:00
Thorgan Hazard,40101297,2020-01-26 01:00:00
Thorgan Hazard,40163021,2020-01-27 01:00:00
Thorgan Hazard,40247982,2020-01-28 01:00:00
Thorgan Hazard,40303488,2020-01-29 01:00:00
Thorgan Hazard,40331117,2020-01-30 01:00:00
Thorgan Hazard,40335287,2020-01-31 01:00:00
Thorgan Hazard,40262934,2020-02-01 01:00:00
Thorgan Hazard,40155668,2020-02-02 01:00:00
Thorgan Hazard,39937438,2020-02-03 01:00:00
Thorgan Hazard,39681799,2020-02-04 01:00:00
Thorgan Hazard,39481743,2020-02-05 19:00:00
Thorgan Hazard,39235199,2020-02-06 01:00:00
Thorgan Hazard,39252577,2020-02-07 01:00:00
Thorgan Hazard,39256588,2020-02-08 01:00:00
Thorgan Hazard,39240418,2020-02-09 01:00:00
Thorgan Hazard,39203381,2020-02-10 01:00:00
Thorgan Hazard,39140420,2020-02-11 01:00:00
Thorgan Hazard,39103841,2020-02-12 01:00:00
Thorgan Hazard,39110545,2020-02-13 01:00:00
Thorgan Hazard,39153557,2020-02-14 01:00:00
Thorgan Hazard,39175088,2020-02-15 01:00:00
Thorgan Hazard,39246669,2020-02-16 01:00:00
Thorgan Hazard,39361812,2020-02-17 01:00:00
Thorgan Hazard,39526029,2020-02-18 01:00:00
Thorgan Hazard,39673603,2020-02-19 12:12:00
Thorgan Hazard,39824590,2020-02-20 00:20:00
Thorgan Hazard,39937256,2020-02-21 01:00:00
Thorgan Hazard,40017914,2020-02-22 01:00:00
Thorgan Hazard,40150073,2020-02-23 01:00:00
Thorgan Hazard,40284071,2020-02-24 01:00:00
Thorgan Hazard,40454247,2020-02-25 01:00:00
Thorgan Hazard,40620840,2020-02-26 01:00:00
Thorgan Hazard,40718611,2020-02-27 01:00:00
Thorgan Hazard,40813697,2020-02-28 01:00:00
Thorgan Hazard,40876524,2020-02-29 01:00:00
Thorgan Hazard,40948992,2020-03-01 18:21:00
Thorgan Hazard,41057408,2020-03-02 13:18:00
Thorgan Hazard,41153016,2020-03-03 21:25:00
Thorgan Hazard,41260421,2020-03-04 09:47:00
Thorgan Hazard,41311688,2020-03-05 00:46:00
Thorgan Hazard,41386648,2020-03-06 19:10:00
Thorgan Hazard,41429172,2020-03-07 20:22:00
Thorgan Hazard,41467587,2020-03-08 14:38:00
Thorgan Hazard,41633935,2020-03-09 00:27:00
Tim Schreiber,500000,2020-01-23 01:00:00
Tim Schreiber,500000,2020-01-24 01:00:00
Tim Schreiber,500000,2020-01-25 01:00:00
Tim Schreiber,500000,2020-01-26 01:00:00
Tim Schreiber,500000,2020-01-27 01:00:00
Tim Schreiber,500000,2020-01-28 01:00:00
Tim Schreiber,500000,2020-01-29 01:00:00
Tim Schreiber,500000,2020-01-30 01:00:00
Tim Schreiber,500000,2020-01-31 01:00:00
Tim Schreiber,500000,2020-02-01 01:00:00
Tim Schreiber,500000,2020-02-02 01:00:00
Tim Schreiber,500000,2020-02-03 01:00:00
Tim Schreiber,500000,2020-02-04 01:00:00
Tim Schreiber,500000,2020-02-05 19:00:00
Tim Schreiber,500000,2020-02-06 01:00:00
Tim Schreiber,500000,2020-02-07 01:00:00
Tim Schreiber,500000,2020-02-08 01:00:00
Tim Schreiber,500000,2020-02-09 01:00:00
Tim Schreiber,500000,2020-02-10 01:00:00
Tim Schreiber,500000,2020-02-11 01:00:00
Tim Schreiber,500000,2020-02-12 01:00:00
Tim Schreiber,500000,2020-02-13 01:00:00
Tim Schreiber,500000,2020-02-14 01:00:00
Tim Schreiber,500000,2020-02-15 01:00:00
Tim Schreiber,500000,2020-02-16 01:00:00
Tim Schreiber,500000,2020-02-17 01:00:00
Tim Schreiber,500000,2020-02-18 01:00:00
Tim Schreiber,500000,2020-02-19 12:12:00
Tim Schreiber,500000,2020-02-20 00:20:00
Tim Schreiber,500000,2020-02-21 01:00:00
Tim Schreiber,500000,2020-02-22 01:00:00
Tim Schreiber,500000,2020-02-23 01:00:00
Tim Schreiber,500000,2020-02-24 01:00:00
Tim Schreiber,500000,2020-02-25 01:00:00
Tim Schreiber,500000,2020-02-26 01:00:00
Tim Schreiber,500000,2020-02-27 01:00:00
Tim Schreiber,500000,2020-02-28 01:00:00
Tim Schreiber,500000,2020-02-29 01:00:00
Tim Schreiber,500000,2020-03-01 18:21:00
Tim Schreiber,500000,2020-03-02 13:18:00
Tim Schreiber,500000,2020-03-03 21:25:00
Tim Schreiber,500000,2020-03-04 09:47:00
Tim Schreiber,500000,2020-03-05 00:46:00
Tim Schreiber,500000,2020-03-06 19:10:00
Tim Schreiber,500000,2020-03-07 20:22:00
Tim Schreiber,500000,2020-03-08 14:38:00
Tim Schreiber,500000,2020-03-09 00:27:00
Tim Wiesner,500000,2020-01-23 01:00:00
Tim Wiesner,500000,2020-01-24 01:00:00
Tim Wiesner,500000,2020-01-25 01:00:00
Tim Wiesner,500000,2020-01-26 01:00:00
Tim Wiesner,500000,2020-01-27 01:00:00
Tim Wiesner,500000,2020-01-28 01:00:00
Tim Wiesner,500000,2020-01-29 01:00:00
Tim Wiesner,500000,2020-01-30 01:00:00
Tim Wiesner,500000,2020-01-31 01:00:00
Tim Wiesner,500000,2020-02-01 01:00:00
Tim Wiesner,500000,2020-02-02 01:00:00
Tim Wiesner,500000,2020-02-03 01:00:00
Tim Wiesner,500000,2020-02-04 01:00:00
Tim Wiesner,500000,2020-02-05 19:00:00
Tim Wiesner,500000,2020-02-06 01:00:00
Tim Wiesner,500000,2020-02-07 01:00:00
Tim Wiesner,500000,2020-02-08 01:00:00
Tim Wiesner,500000,2020-02-09 01:00:00
Tim Wiesner,500000,2020-02-10 01:00:00
Tim Wiesner,500000,2020-02-11 01:00:00
Tim Wiesner,500000,2020-02-12 01:00:00
Tim Wiesner,500000,2020-02-13 01:00:00
Tim Wiesner,500000,2020-02-14 01:00:00
Tim Wiesner,500000,2020-02-15 01:00:00
Tim Wiesner,500000,2020-02-16 01:00:00
Tim Wiesner,500000,2020-02-17 01:00:00
Tim Wiesner,500000,2020-02-18 01:00:00
Tim Wiesner,500000,2020-02-19 12:12:00
Tim Wiesner,500000,2020-02-20 00:20:00
Tim Wiesner,500000,2020-02-21 01:00:00
Tim Wiesner,500000,2020-02-22 01:00:00
Tim Wiesner,500000,2020-02-23 01:00:00
Tim Wiesner,500000,2020-02-24 01:00:00
Tim Wiesner,500000,2020-02-25 01:00:00
Tim Wiesner,500000,2020-02-26 01:00:00
Tim Wiesner,500000,2020-02-27 01:00:00
Tim Wiesner,500000,2020-02-28 01:00:00
Tim Wiesner,500000,2020-02-29 01:00:00
Tim Wiesner,500000,2020-03-01 18:21:00
Tim Wiesner,500000,2020-03-02 13:18:00
Tim Wiesner,500000,2020-03-03 21:25:00
Tim Wiesner,500000,2020-03-04 09:47:00
Tim Wiesner,500000,2020-03-05 00:46:00
Tim Wiesner,500000,2020-03-06 19:10:00
Tim Wiesner,500000,2020-03-07 20:22:00
Tim Wiesner,500000,2020-03-08 14:38:00
Tim Wiesner,500000,2020-03-09 00:27:00
Timo Becker,500000,2020-01-23 01:00:00
Timo Becker,500000,2020-01-24 01:00:00
Timo Becker,500000,2020-01-25 01:00:00
Timo Becker,500000,2020-01-26 01:00:00
Timo Becker,500000,2020-01-27 01:00:00
Timo Becker,500000,2020-01-28 01:00:00
Timo Becker,500000,2020-01-29 01:00:00
Timo Becker,500000,2020-01-30 01:00:00
Timo Becker,500000,2020-01-31 01:00:00
Timo Becker,500000,2020-02-01 01:00:00
Timo Becker,500000,2020-02-02 01:00:00
Timo Becker,500000,2020-02-03 01:00:00
Timo Becker,500000,2020-02-04 01:00:00
Timo Becker,500000,2020-02-05 19:00:00
Timo Becker,500000,2020-02-06 01:00:00
Timo Becker,500000,2020-02-07 01:00:00
Timo Becker,500000,2020-02-08 01:00:00
Timo Becker,500000,2020-02-09 01:00:00
Timo Becker,500000,2020-02-10 01:00:00
Timo Becker,621386,2020-02-11 01:00:00
Timo Becker,749276,2020-02-12 01:00:00
Timo Becker,852645,2020-02-13 01:00:00
Timo Becker,915436,2020-02-14 01:00:00
Timo Becker,936463,2020-02-15 01:00:00
Timo Becker,937828,2020-02-16 01:00:00
Timo Becker,939969,2020-02-17 01:00:00
Timo Becker,903874,2020-02-18 01:00:00
Timo Becker,744966,2020-02-19 12:12:00
Timo Becker,509073,2020-02-20 00:20:00
Timo Becker,500000,2020-02-21 01:00:00
Timo Becker,500000,2020-02-22 01:00:00
Timo Becker,512051,2020-02-23 01:00:00
Timo Becker,512051,2020-02-24 01:00:00
Timo Becker,512051,2020-02-25 01:00:00
Timo Becker,500000,2020-02-26 01:00:00
Timo Becker,500000,2020-02-27 01:00:00
Timo Becker,500000,2020-02-28 01:00:00
Timo Becker,500000,2020-02-29 01:00:00
Timo Becker,500000,2020-03-01 18:21:00
Timo Becker,500000,2020-03-02 13:18:00
Timo Becker,500000,2020-03-03 21:25:00
Timo Becker,500000,2020-03-04 09:47:00
Timo Becker,500000,2020-03-05 00:46:00
Timo Becker,500000,2020-03-06 19:10:00
Timo Becker,500000,2020-03-07 20:22:00
Timo Becker,500000,2020-03-08 14:38:00
Timo Becker,500000,2020-03-09 00:27:00
Timo Horn,10561906,2020-01-23 01:00:00
Timo Horn,10715402,2020-01-24 01:00:00
Timo Horn,10787476,2020-01-25 01:00:00
Timo Horn,10886313,2020-01-26 01:00:00
Timo Horn,10989387,2020-01-27 01:00:00
Timo Horn,11097848,2020-01-28 01:00:00
Timo Horn,11214167,2020-01-29 01:00:00
Timo Horn,11326051,2020-01-30 01:00:00
Timo Horn,11407630,2020-01-31 01:00:00
Timo Horn,11430924,2020-02-01 01:00:00
Timo Horn,11465910,2020-02-02 01:00:00
Timo Horn,11515659,2020-02-03 01:00:00
Timo Horn,11676983,2020-02-04 01:00:00
Timo Horn,11805561,2020-02-05 19:00:00
Timo Horn,11936764,2020-02-06 01:00:00
Timo Horn,12028480,2020-02-07 01:00:00
Timo Horn,12082232,2020-02-08 01:00:00
Timo Horn,12138141,2020-02-09 01:00:00
Timo Horn,12208348,2020-02-10 01:00:00
Timo Horn,12281451,2020-02-11 01:00:00
Timo Horn,12375318,2020-02-12 01:00:00
Timo Horn,12441152,2020-02-13 01:00:00
Timo Horn,12500179,2020-02-14 01:00:00
Timo Horn,12546150,2020-02-15 01:00:00
Timo Horn,12584079,2020-02-16 01:00:00
Timo Horn,12648003,2020-02-17 01:00:00
Timo Horn,12704501,2020-02-18 01:00:00
Timo Horn,12783375,2020-02-19 12:12:00
Timo Horn,12838462,2020-02-20 00:20:00
Timo Horn,12855532,2020-02-21 01:00:00
Timo Horn,12752807,2020-02-22 01:00:00
Timo Horn,12699312,2020-02-23 01:00:00
Timo Horn,12713627,2020-02-24 01:00:00
Timo Horn,12778092,2020-02-25 01:00:00
Timo Horn,12864285,2020-02-26 01:00:00
Timo Horn,12929191,2020-02-27 01:00:00
Timo Horn,12979512,2020-02-28 01:00:00
Timo Horn,12963001,2020-02-29 01:00:00
Timo Horn,13014718,2020-03-01 18:21:00
Timo Horn,13157991,2020-03-02 13:18:00
Timo Horn,13354242,2020-03-03 21:25:00
Timo Horn,13507922,2020-03-04 09:47:00
Timo Horn,13550567,2020-03-05 00:46:00
Timo Horn,13520878,2020-03-06 19:10:00
Timo Horn,13548709,2020-03-07 20:22:00
Timo Horn,13595063,2020-03-08 14:38:00
Timo Horn,13677423,2020-03-09 00:27:00
Timo Werner,55702139,2020-01-23 01:00:00
Timo Werner,55758962,2020-01-24 01:00:00
Timo Werner,55841219,2020-01-25 01:00:00
Timo Werner,55895130,2020-01-26 01:00:00
Timo Werner,55918204,2020-01-27 01:00:00
Timo Werner,55967080,2020-01-28 01:00:00
Timo Werner,56013364,2020-01-29 01:00:00
Timo Werner,56043613,2020-01-30 01:00:00
Timo Werner,56052797,2020-01-31 01:00:00
Timo Werner,56067097,2020-02-01 01:00:00
Timo Werner,56077092,2020-02-02 01:00:00
Timo Werner,56091913,2020-02-03 01:00:00
Timo Werner,56113756,2020-02-04 01:00:00
Timo Werner,56043227,2020-02-05 19:00:00
Timo Werner,56044888,2020-02-06 01:00:00
Timo Werner,56061434,2020-02-07 01:00:00
Timo Werner,56065949,2020-02-08 01:00:00
Timo Werner,55969246,2020-02-09 01:00:00
Timo Werner,55982597,2020-02-10 01:00:00
Timo Werner,55986175,2020-02-11 01:00:00
Timo Werner,56023533,2020-02-12 01:00:00
Timo Werner,56032177,2020-02-13 01:00:00
Timo Werner,56040634,2020-02-14 01:00:00
Timo Werner,56037089,2020-02-15 01:00:00
Timo Werner,56048894,2020-02-16 01:00:00
Timo Werner,56075775,2020-02-17 01:00:00
Timo Werner,56091279,2020-02-18 01:00:00
Timo Werner,56096881,2020-02-19 12:12:00
Timo Werner,56109825,2020-02-20 00:20:00
Timo Werner,56117708,2020-02-21 01:00:00
Timo Werner,56101556,2020-02-22 01:00:00
Timo Werner,56110089,2020-02-23 01:00:00
Timo Werner,56141352,2020-02-24 01:00:00
Timo Werner,56188061,2020-02-25 01:00:00
Timo Werner,56256557,2020-02-26 01:00:00
Timo Werner,56302012,2020-02-27 01:00:00
Timo Werner,56387283,2020-02-28 01:00:00
Timo Werner,56465202,2020-02-29 01:00:00
Timo Werner,56493581,2020-03-01 18:21:00
Timo Werner,56504815,2020-03-02 13:18:00
Timo Werner,56535365,2020-03-03 21:25:00
Timo Werner,56522959,2020-03-04 09:47:00
Timo Werner,56530089,2020-03-05 00:46:00
Timo Werner,56550320,2020-03-06 19:10:00
Timo Werner,56367740,2020-03-07 20:22:00
Timo Werner,56291398,2020-03-08 14:38:00
Timo Werner,56256176,2020-03-09 00:27:00
Timothy Chandler,2023519,2020-01-23 01:00:00
Timothy Chandler,2296314,2020-01-24 01:00:00
Timothy Chandler,2470707,2020-01-25 01:00:00
Timothy Chandler,2638914,2020-01-26 01:00:00
Timothy Chandler,2893108,2020-01-27 01:00:00
Timothy Chandler,3115424,2020-01-28 01:00:00
Timothy Chandler,3333830,2020-01-29 01:00:00
Timothy Chandler,3502918,2020-01-30 01:00:00
Timothy Chandler,3654287,2020-01-31 01:00:00
Timothy Chandler,3759881,2020-02-01 01:00:00
Timothy Chandler,3855104,2020-02-02 01:00:00
Timothy Chandler,4077035,2020-02-03 01:00:00
Timothy Chandler,4327074,2020-02-04 01:00:00
Timothy Chandler,4539639,2020-02-05 19:00:00
Timothy Chandler,4693214,2020-02-06 01:00:00
Timothy Chandler,4816076,2020-02-07 01:00:00
Timothy Chandler,4922053,2020-02-08 01:00:00
Timothy Chandler,5272832,2020-02-09 01:00:00
Timothy Chandler,5662809,2020-02-10 01:00:00
Timothy Chandler,6055270,2020-02-11 01:00:00
Timothy Chandler,6439259,2020-02-12 01:00:00
Timothy Chandler,6814088,2020-02-13 01:00:00
Timothy Chandler,7167382,2020-02-14 01:00:00
Timothy Chandler,7453450,2020-02-15 01:00:00
Timothy Chandler,7662887,2020-02-16 01:00:00
Timothy Chandler,7863900,2020-02-17 01:00:00
Timothy Chandler,8055051,2020-02-18 01:00:00
Timothy Chandler,8286490,2020-02-19 12:12:00
Timothy Chandler,8476667,2020-02-20 00:20:00
Timothy Chandler,8609454,2020-02-21 01:00:00
Timothy Chandler,8713771,2020-02-22 01:00:00
Timothy Chandler,8816464,2020-02-23 01:00:00
Timothy Chandler,8881607,2020-02-24 01:00:00
Timothy Chandler,8956625,2020-02-25 01:00:00
Timothy Chandler,8985562,2020-02-26 01:00:00
Timothy Chandler,9012826,2020-02-27 01:00:00
Timothy Chandler,9001580,2020-02-28 01:00:00
Timothy Chandler,8938198,2020-02-29 01:00:00
Timothy Chandler,8771952,2020-03-01 18:21:00
Timothy Chandler,8595694,2020-03-02 13:18:00
Timothy Chandler,8413566,2020-03-03 21:25:00
Timothy Chandler,8214237,2020-03-04 09:47:00
Timothy Chandler,8056448,2020-03-05 00:46:00
Timothy Chandler,7907310,2020-03-06 19:10:00
Timothy Chandler,7783435,2020-03-07 20:22:00
Timothy Chandler,7621313,2020-03-08 14:38:00
Timothy Chandler,7412222,2020-03-09 00:27:00
Tin Jedvaj,12210816,2020-01-23 01:00:00
Tin Jedvaj,12248968,2020-01-24 01:00:00
Tin Jedvaj,12309682,2020-01-25 01:00:00
Tin Jedvaj,12399039,2020-01-26 01:00:00
Tin Jedvaj,12509645,2020-01-27 01:00:00
Tin Jedvaj,12628846,2020-01-28 01:00:00
Tin Jedvaj,12733124,2020-01-29 01:00:00
Tin Jedvaj,12783907,2020-01-30 01:00:00
Tin Jedvaj,12797815,2020-01-31 01:00:00
Tin Jedvaj,12727308,2020-02-01 01:00:00
Tin Jedvaj,12548618,2020-02-02 01:00:00
Tin Jedvaj,12332579,2020-02-03 01:00:00
Tin Jedvaj,12133714,2020-02-04 01:00:00
Tin Jedvaj,11944703,2020-02-05 19:00:00
Tin Jedvaj,11739442,2020-02-06 01:00:00
Tin Jedvaj,11588105,2020-02-07 01:00:00
Tin Jedvaj,11447203,2020-02-08 01:00:00
Tin Jedvaj,11251935,2020-02-09 01:00:00
Tin Jedvaj,11035767,2020-02-10 01:00:00
Tin Jedvaj,10854670,2020-02-11 01:00:00
Tin Jedvaj,10636990,2020-02-12 01:00:00
Tin Jedvaj,10468980,2020-02-13 01:00:00
Tin Jedvaj,10264991,2020-02-14 01:00:00
Tin Jedvaj,10052961,2020-02-15 01:00:00
Tin Jedvaj,9839251,2020-02-16 01:00:00
Tin Jedvaj,9673872,2020-02-17 01:00:00
Tin Jedvaj,9552078,2020-02-18 01:00:00
Tin Jedvaj,9433568,2020-02-19 12:12:00
Tin Jedvaj,9314240,2020-02-20 00:20:00
Tin Jedvaj,9179893,2020-02-21 01:00:00
Tin Jedvaj,9054020,2020-02-22 01:00:00
Tin Jedvaj,8875844,2020-02-23 01:00:00
Tin Jedvaj,8721914,2020-02-24 01:00:00
Tin Jedvaj,8574266,2020-02-25 01:00:00
Tin Jedvaj,8435068,2020-02-26 01:00:00
Tin Jedvaj,8254310,2020-02-27 01:00:00
Tin Jedvaj,8089732,2020-02-28 01:00:00
Tin Jedvaj,7895040,2020-02-29 01:00:00
Tin Jedvaj,7721930,2020-03-01 18:21:00
Tin Jedvaj,7535785,2020-03-02 13:18:00
Tin Jedvaj,7364480,2020-03-03 21:25:00
Tin Jedvaj,7183441,2020-03-04 09:47:00
Tin Jedvaj,7038906,2020-03-05 00:46:00
Tin Jedvaj,6858042,2020-03-06 19:10:00
Tin Jedvaj,6695212,2020-03-07 20:22:00
Tin Jedvaj,6499266,2020-03-08 14:38:00
Tin Jedvaj,6320384,2020-03-09 00:27:00
Tobias Raschl,1456326,2020-01-23 01:00:00
Tobias Raschl,1424637,2020-01-24 01:00:00
Tobias Raschl,1244532,2020-01-25 01:00:00
Tobias Raschl,1058979,2020-01-26 01:00:00
Tobias Raschl,850291,2020-01-27 01:00:00
Tobias Raschl,640344,2020-01-28 01:00:00
Tobias Raschl,500000,2020-01-29 01:00:00
Tobias Raschl,500000,2020-01-30 01:00:00
Tobias Raschl,500000,2020-01-31 01:00:00
Tobias Raschl,500000,2020-02-01 01:00:00
Tobias Raschl,500000,2020-02-02 01:00:00
Tobias Raschl,500000,2020-02-03 01:00:00
Tobias Raschl,500000,2020-02-04 01:00:00
Tobias Raschl,500000,2020-02-05 19:00:00
Tobias Raschl,500000,2020-02-06 01:00:00
Tobias Raschl,500000,2020-02-07 01:00:00
Tobias Raschl,500000,2020-02-08 01:00:00
Tobias Raschl,500000,2020-02-09 01:00:00
Tobias Raschl,500000,2020-02-10 01:00:00
Tobias Raschl,500000,2020-02-11 01:00:00
Tobias Raschl,500000,2020-02-12 01:00:00
Tobias Raschl,500000,2020-02-13 01:00:00
Tobias Raschl,500000,2020-02-14 01:00:00
Tobias Raschl,500000,2020-02-15 01:00:00
Tobias Raschl,500000,2020-02-16 01:00:00
Tobias Raschl,500000,2020-02-17 01:00:00
Tobias Raschl,500000,2020-02-18 01:00:00
Tobias Raschl,500000,2020-02-19 12:12:00
Tobias Raschl,500000,2020-02-20 00:20:00
Tobias Raschl,500000,2020-02-21 01:00:00
Tobias Raschl,500000,2020-02-22 01:00:00
Tobias Raschl,500000,2020-02-23 01:00:00
Tobias Raschl,500000,2020-02-24 01:00:00
Tobias Raschl,500000,2020-02-25 01:00:00
Tobias Raschl,500000,2020-02-26 01:00:00
Tobias Raschl,500000,2020-02-27 01:00:00
Tobias Raschl,500000,2020-02-28 01:00:00
Tobias Raschl,500000,2020-02-29 01:00:00
Tobias Raschl,500000,2020-03-01 18:21:00
Tobias Raschl,500000,2020-03-02 13:18:00
Tobias Raschl,500000,2020-03-03 21:25:00
Tobias Raschl,500000,2020-03-04 09:47:00
Tobias Raschl,500000,2020-03-05 00:46:00
Tobias Raschl,500000,2020-03-06 19:10:00
Tobias Raschl,500000,2020-03-07 20:22:00
Tobias Raschl,500000,2020-03-08 14:38:00
Tobias Raschl,500000,2020-03-09 00:27:00
Tobias Sippel,500000,2020-01-23 01:00:00
Tobias Sippel,500000,2020-01-24 01:00:00
Tobias Sippel,500000,2020-01-25 01:00:00
Tobias Sippel,500000,2020-01-26 01:00:00
Tobias Sippel,500000,2020-01-27 01:00:00
Tobias Sippel,500000,2020-01-28 01:00:00
Tobias Sippel,500000,2020-01-29 01:00:00
Tobias Sippel,500000,2020-01-30 01:00:00
Tobias Sippel,500000,2020-01-31 01:00:00
Tobias Sippel,500000,2020-02-01 01:00:00
Tobias Sippel,500000,2020-02-02 01:00:00
Tobias Sippel,500000,2020-02-03 01:00:00
Tobias Sippel,500000,2020-02-04 01:00:00
Tobias Sippel,500000,2020-02-05 19:00:00
Tobias Sippel,500000,2020-02-06 01:00:00
Tobias Sippel,500000,2020-02-07 01:00:00
Tobias Sippel,500000,2020-02-08 01:00:00
Tobias Sippel,500000,2020-02-09 01:00:00
Tobias Sippel,500000,2020-02-10 01:00:00
Tobias Sippel,500000,2020-02-11 01:00:00
Tobias Sippel,500000,2020-02-12 01:00:00
Tobias Sippel,500000,2020-02-13 01:00:00
Tobias Sippel,500000,2020-02-14 01:00:00
Tobias Sippel,500000,2020-02-15 01:00:00
Tobias Sippel,500000,2020-02-16 01:00:00
Tobias Sippel,500000,2020-02-17 01:00:00
Tobias Sippel,500000,2020-02-18 01:00:00
Tobias Sippel,500000,2020-02-19 12:12:00
Tobias Sippel,500000,2020-02-20 00:20:00
Tobias Sippel,500000,2020-02-21 01:00:00
Tobias Sippel,500000,2020-02-22 01:00:00
Tobias Sippel,500000,2020-02-23 01:00:00
Tobias Sippel,500000,2020-02-24 01:00:00
Tobias Sippel,500000,2020-02-25 01:00:00
Tobias Sippel,500000,2020-02-26 01:00:00
Tobias Sippel,500000,2020-02-27 01:00:00
Tobias Sippel,500000,2020-02-28 01:00:00
Tobias Sippel,500000,2020-02-29 01:00:00
Tobias Sippel,500000,2020-03-01 18:21:00
Tobias Sippel,500000,2020-03-02 13:18:00
Tobias Sippel,500000,2020-03-03 21:25:00
Tobias Sippel,500000,2020-03-04 09:47:00
Tobias Sippel,500000,2020-03-05 00:46:00
Tobias Sippel,500000,2020-03-06 19:10:00
Tobias Sippel,500000,2020-03-07 20:22:00
